,song_id,name_song,listOfNames_song,artist_id,name_artist,listOfNames_artist,artistnames,trackName,trackID,albumID,artistIDs,explicit,popularity
8905,8905,De Babbelende Papegaai,['De Babbelende Papegaai'],3919,Tineke Schouten als Lady Lachebek,['Tineke Schouten als Lady Lachebek'],[None],,,,[None],,
8910,8910,Magic Carpet Ride,['Magic Carpet Ride'],3921,The Mighty Dub Kats,['The Mighty Dub Kats'],[None],,,,[None],,
8920,8920,Knutsel Komt Zo,['Knutsel Komt Zo'],3923,De Smurfen,['De Smurfen'],[None],,,,[None],,
8946,8946,Het Is Altijd Lente In De Ogen Van De Tandarts-Assistente,"['Het Is Altijd Lente In De Ogen Van De Tandarts-Assistente', 'Het Is Altijd Lente In De Ogen Van De Tandarts']",3931,Peter De Koning,['Peter De Koning'],[None],,,,[None],,
8955,8955,Merkinball,['Merkinball'],3459,Pearl Jam,['Pearl Jam'],[None],,,,[None],,
8961,8961,French Kiss,['French Kiss'],3939,Jeremy Jackson - Der Hobie Aus Baywatch,"['Jeremy Jackson - Der Hobie Aus Baywatch', 'Jeremy Jackson ']",[None],,,,[None],,
8963,8963,Het Moet Niet Gekker Worden (M'n Moeder Is Niet Thuis),"[""Het Moet Niet Gekker Worden (M'n Moeder Is Niet Thuis)"", 'Het Moet Niet Gekker Worden ', ""M'n Moeder Is Niet Thuis"", ""Het Moet Niet Gekker Worden M'n Moeder Is Niet Thuis""]",3940,De 3 Musketiers,['De 3 Musketiers'],[None],,,,[None],,
8970,8970,Waardeloos,['Waardeloos'],3942,"Tina, Toos & Tessa","['Tina, Toos & Tessa', 'Tina']",[None],,,,[None],,
8973,8973,Als Je Inlegkruisje Maar Goed Zit/ Hoera Leve Het Inlegkruisje,"['Als Je Inlegkruisje Maar Goed Zit', ' Hoera Leve Het Inlegkruisje']",1049,Vader Abraham,['Vader Abraham'],[None],,,,[None],,
8978,8978,Wij Vieren Feest!/ De Beste Drinkers Drinken Het,"['Wij Vieren Feest!', ' De Beste Drinkers Drinken Het']",2569,De Deurzakkers,['De Deurzakkers'],[None],,,,[None],,
8984,8984,It's Whats Upfront That Counts,"[""It's Whats Upfront That Counts""]",3950,Yosh presents Lovedeejay Akemi,['Yosh presents Lovedeejay Akemi'],[None],,,,[None],,
8990,8990,If You Can't Give Me Love,"[""If You Can't Give Me Love""]",3955,Judith Ansems,['Judith Ansems'],[None],,,,[None],,
8997,8997,Sjeng Nog 'ns Aon De Geng,"[""Sjeng Nog 'ns Aon De Geng""]",3960,De Nachraove mèt Frans Theunisz,['De Nachraove mèt Frans Theunisz'],[None],,,,[None],,
9021,9021,"Jas Aan, Jas Uit","['Jas Aan, Jas Uit']",3969,André Van Duin & Klazien Uit Zalk,['André Van Duin & Klazien Uit Zalk'],[None],,,,[None],,
9032,9032,Vijftien Miljoen Wensen,['Vijftien Miljoen Wensen'],3977,Vormfout,['Vormfout'],[None],,,,[None],,
9047,9047,"Ajax, De Godenzonen","['Ajax, De Godenzonen']",3984,Danny Lukassen,['Danny Lukassen'],[None],,,,[None],,
9051,9051,Hé Lullo...,['Hé Lullo...'],3986,Dave Da Rave (featuring Roelof Blom),"['Dave Da Rave (featuring Roelof Blom)', 'Dave Da Rave (']",[None],,,,[None],,
9063,9063,Jij Bent De Zin Van Mijn Leven,['Jij Bent De Zin Van Mijn Leven'],3811,Marc Daniëls,['Marc Daniëls'],[None],,,,[None],,
9066,9066,"O, Wat Ben Je Mooi","['O, Wat Ben Je Mooi']",3833,Sugar Lee Hooper,['Sugar Lee Hooper'],[None],,,,[None],,
9082,9082,The Voice,['The Voice'],3993,Eimear Quinn,['Eimear Quinn'],[None],,,,[None],,
9087,9087,Zomaar In 't Buitenland ...,"[""Zomaar In 't Buitenland ...""]",3735,Johan & De Groothandel,['Johan & De Groothandel'],[None],,,,[None],,
9091,9091,S Express - The Return Trip,"['S Express - The Return Trip', 'S Express ']",3995,Mark Moore presents SXpress,['Mark Moore presents SXpress'],[None],,,,[None],,
9098,9098,Lullo Heb Je Nog Geneukt/ Peter,"['Lullo Heb Je Nog Geneukt', ' Peter']",3998,Jiskefet,['Jiskefet'],[None],,,,[None],,
9099,9099,Maar Nu Heb Ik Er Één...,['Maar Nu Heb Ik Er Één...'],3999,Katja Schuurman,['Katja Schuurman'],[None],,,,[None],,
9110,9110,Je Hebt Me Gebruikt,['Je Hebt Me Gebruikt'],4008,Arnhemsgewijs,['Arnhemsgewijs'],[None],,,,[None],,
9117,9117,Big Brother Is Watching You!,['Big Brother Is Watching You!'],3893,Nance,['Nance'],[None],,,,[None],,
9141,9141,Spontaneous,['Spontaneous'],4025,Spymaster & Eric Nouhan,['Spymaster & Eric Nouhan'],[None],,,,[None],,
9142,9142,Roze Bril,['Roze Bril'],3975,Tim Immers,['Tim Immers'],[None],,,,[None],,
9143,9143,Hij Maakte Me Gek (...Met Z'n Vingers),"[""Hij Maakte Me Gek (...Met Z'n Vingers)"", 'Hij Maakte Me Gek ', ""...Met Z'n Vingers"", ""Hij Maakte Me Gek ...Met Z'n Vingers""]",4026,De Foetsie's,"[""De Foetsie's""]",[None],,,,[None],,
9149,9149,Ready Or Not,['Ready Or Not'],3985,Fugees : Refugee Camp,['Fugees : Refugee Camp'],[None],,,,[None],,
9159,9159,Il Volo,['Il Volo'],2950,Zucchero Sugar Fornaciari,['Zucchero Sugar Fornaciari'],[None],,,,[None],,
9177,9177,Kom Van Dat Gras Af,['Kom Van Dat Gras Af'],938,Cock Van Der Palm,['Cock Van Der Palm'],[None],,,,[None],,
9186,9186,The Love Boat,['The Love Boat'],4046,The Pacific Prince,['The Pacific Prince'],[None],,,,[None],,
9192,9192,Every Kinda People,['Every Kinda People'],3641,Chaka Demus & Pliers,['Chaka Demus & Pliers'],[None],,,,[None],,
9196,9196,Laat Het Los - Live Op Lowlands,"['Laat Het Los - Live Op Lowlands', 'Laat Het Los ']",4051,Vandikhout,['Vandikhout'],[None],,,,[None],,
9199,9199,I Want You Boy,['I Want You Boy'],4054,Furia II,['Furia II'],[None],,,,[None],,
9212,9212,"No Woman, No Cry","['No Woman, No Cry']",4060,Fugees (Refugee Camp),['Fugees (Refugee Camp)'],[None],,,,[None],,
9215,9215,Kiss It!,['Kiss It!'],3893,Nance,['Nance'],[None],,,,[None],,
9229,9229,Hemel,['Hemel'],3998,Jiskefet,['Jiskefet'],[None],,,,[None],,
9230,9230,Betcha By Golly Wow!,['Betcha By Golly Wow!'],3716,The Symbol,['The Symbol'],[None],,,,[None],,
9240,9240,Mary Go W!ld!,['Mary Go W!ld!'],4074,Grooveyard,['Grooveyard'],[None],,,,[None],,
9255,9255,Hij Gaat Voor C!,['Hij Gaat Voor C!'],4083,BN'ers Voor BNN,"[""BN'ers Voor BNN""]",[None],,,,[None],,
9268,9268,Klappus In Je Handjes,['Klappus In Je Handjes'],4089,Gabber Wijffie,['Gabber Wijffie'],[None],,,,[None],,
9269,9269,'Disco' La Passione,"[""'Disco' La Passione""]",4090,Chris Rea/Shirley Bassey,"['Chris Rea', 'Shirley Bassey']",[None],,,,[None],,
9274,9274,">Abort, Retry, Fail?_ : Your Woman","['>Abort, Retry, Fail?_ : Your Woman']",4094,White Town,['White Town'],[None],,,,[None],,
9278,9278,Supergabber,['Supergabber'],4057,Hakkûhbar,['Hakkûhbar'],[None],,,,[None],,
9283,9283,Al Camino De La Vida/ Door Veel Van Mij Te Houden,"['Al Camino De La Vida', ' Door Veel Van Mij Te Houden']",4098,Frank Galan & Sandra Kim,['Frank Galan & Sandra Kim'],[None],,,,[None],,
9295,9295,Hep Ie Luis?,['Hep Ie Luis?'],4106,Hans Kraay Jr.,['Hans Kraay Jr.'],[None],,,,[None],,
9299,9299,Feelin' Good,"[""Feelin' Good""]",4107,The Frank Cunimondo Trio featuring Lynn Marino,"['The Frank Cunimondo Trio featuring Lynn Marino', 'The Frank Cunimondo Trio ']",[None],,,,[None],,
9305,9305,Alone,['Alone'],3695,BeeGees,['BeeGees'],[None],,,,[None],,
9308,9308,Ik Zing Dit Lied Voor Jou Alleen,['Ik Zing Dit Lied Voor Jou Alleen'],4112,Jantje Smit,['Jantje Smit'],[None],,,,[None],,
9311,9311,Wereldmeid,['Wereldmeid'],3999,Katja Schuurman,['Katja Schuurman'],[None],,,,[None],,
9314,9314,Love U Hardcore,['Love U Hardcore'],4070,Gabber Piet,['Gabber Piet'],[None],,,,[None],,
9315,9315,1000 Jaar,['1000 Jaar'],4034,B*E*D,['B*E*D'],[None],,,,[None],,
9316,9316,Run A Way,['Run A Way'],4117,Sound Lovers,['Sound Lovers'],[None],,,,[None],,
9330,9330,Er Zal D'r Altijd Eentje Winnen,"[""Er Zal D'r Altijd Eentje Winnen""]",4123,Hans Kraay Jr. & Supporters United,['Hans Kraay Jr. & Supporters United'],[None],,,,[None],,
9333,9333,Ik Mis Jou,['Ik Mis Jou'],4008,Arnhemsgewijs,['Arnhemsgewijs'],[None],,,,[None],,
9348,9348,Fiesta De Los Tamborileros - The Jaydee Remix,"['Fiesta De Los Tamborileros - The Jaydee Remix', 'Fiesta De Los Tamborileros ']",4132,The Sunclub,['The Sunclub'],[None],,,,[None],,
9350,9350,Keer Op Keer (Loop Maar Naar De Maan),"['Keer Op Keer (Loop Maar Naar De Maan)', 'Keer Op Keer ', 'Loop Maar Naar De Maan', 'Keer Op Keer Loop Maar Naar De Maan']",4134,Wow!,['Wow!'],[None],,,,[None],,
9360,9360,"Pappie, Waar Blijf Je Nou?","['Pappie, Waar Blijf Je Nou?']",4112,Jantje Smit,['Jantje Smit'],[None],,,,[None],,
9374,9374,Jongens,['Jongens'],4150,O Die 3,['O Die 3'],[None],,,,[None],,
9378,9378,Hé Lekkerbek,['Hé Lekkerbek'],4152,Lekkerbek,['Lekkerbek'],[None],,,,[None],,
9399,9399,Zomer!,['Zomer!'],4134,Wow!,['Wow!'],[None],,,,[None],,
9427,9427,Trouw Met Mij (Wil Je Ruzie Met Je Familie?),"['Trouw Met Mij (Wil Je Ruzie Met Je Familie?)', 'Trouw Met Mij ', 'Wil Je Ruzie Met Je Familie?', 'Trouw Met Mij Wil Je Ruzie Met Je Familie?']",4140,Dj Madman,['Dj Madman'],[None],,,,[None],,
9439,9439,The Rain - Supa Dupa Fly,"['The Rain - Supa Dupa Fly', 'The Rain ']",4183,Missy Misdemeanor Elliott,['Missy Misdemeanor Elliott'],[None],,,,[None],,
9441,9441,'k Heb Je Lief En Wacht Op Jou!,"[""'k Heb Je Lief En Wacht Op Jou!""]",3579,Paul De Leeuw,['Paul De Leeuw'],[None],,,,[None],,
9447,9447,He's My Favourite DJ!,"[""He's My Favourite DJ!""]",3893,Nance,['Nance'],[None],,,,[None],,
9449,9449,Single Minded People,['Single Minded People'],4132,The Sunclub,['The Sunclub'],[None],,,,[None],,
9480,9480,Roxanne97 - Puff Daddy Remix,"['Roxanne97 - Puff Daddy Remix', 'Roxanne97 ']",4205,Sting & The Police,['Sting & The Police'],[None],,,,[None],,
9482,9482,Perfect Day '97,"[""Perfect Day '97""]",4206,Perfect Day,['Perfect Day'],[None],,,,[None],,
9483,9483,Levenslang,['Levenslang'],4207,4 Fun,['4 Fun'],[None],,,,[None],,
9484,9484,Feel So Good,['Feel So Good'],4208,Ma$e,['Ma$e'],[None],,,,[None],,
9491,9491,Crazy Little Partygirl,['Crazy Little Partygirl'],4182,Aaron Carter,['Aaron Carter'],[None],,,,[None],,
9494,9494,If You Walk Away,['If You Walk Away'],4212,Goodfellaz,['Goodfellaz'],[None],,,,[None],,
9496,9496,Ayohee,['Ayohee'],4214,André Van Duin : Koos Grandioos,['André Van Duin : Koos Grandioos'],[None],,,,[None],,
9505,9505,Kijk Om Je Heen,['Kijk Om Je Heen'],4219,Re-Play,"['Re-Play', 'Re']",[None],,,,[None],,
9507,9507,When I Snap My Fingers...,['When I Snap My Fingers...'],4221,The Happy Groover (DJ Jonathan),['The Happy Groover (DJ Jonathan)'],[None],,,,[None],,
9527,9527,Next 2 Me,['Next 2 Me'],3804,Charly Lownoise & Mental Theo,['Charly Lownoise & Mental Theo'],[None],,,,[None],,
9550,9550,"Children (Of The Dark Night...)/ Schapie, Schapie, Schapie","['Children (Of The Dark Night...)', ' Schapie, Schapie, Schapie', 'Children ', 'Of The Dark Night...', 'Children Of The Dark Night...']",4245,DJ Jonathan presents: The Scary Groover/ Hassan Jassan,"['DJ Jonathan presents: The Scary Groover', ' Hassan Jassan']",[None],,,,[None],,
9572,9572,Overal,['Overal'],4207,4 Fun,['4 Fun'],[None],,,,[None],,
9593,9593,1999x,['1999x'],3925,"Linda, Roos & Jessica","['Linda, Roos & Jessica', 'Linda']",[None],,,,[None],,
9599,9599,No Tengo Dinero,['No Tengo Dinero'],4263,Lo$ Umbrello$,['Lo$ Umbrello$'],[None],,,,[None],,
9605,9605,Sambal Bij? (Op & Neer),"['Sambal Bij? (Op & Neer)', 'Sambal Bij? ', 'Op & Neer', 'Sambal Bij? Op & Neer']",1639,Dingetje,['Dingetje'],[None],,,,[None],,
9607,9607,O Sole Mio,['O Sole Mio'],4112,Jantje Smit,['Jantje Smit'],[None],,,,[None],,
9613,9613,Doe Normaal,['Doe Normaal'],4268,Rob Den Boer,['Rob Den Boer'],[None],,,,[None],,
9625,9625,Ala Day - Ik Leef Alleen Voor Jou,"['Ala Day - Ik Leef Alleen Voor Jou', 'Ala Day ']",4219,Re-Play,"['Re-Play', 'Re']",[None],,,,[None],,
9633,9633,She Stole My Accordeon,['She Stole My Accordeon'],3727,Rowwen Hèze & Flaco Jimenez,['Rowwen Hèze & Flaco Jimenez'],[None],,,,[None],,
9639,9639,Show Me (Spacer),"['Show Me (Spacer)', 'Show Me ', 'Spacer', 'Show Me Spacer']",4279,Frank 'O Moiraghi feat. Amnesia,"[""Frank 'O Moiraghi feat. Amnesia"", ""Frank 'O Moiraghi ""]",[None],,,,[None],,
9642,9642,Let The Music Heal Your Soul,['Let The Music Heal Your Soul'],4281,Bravo All Stars,['Bravo All Stars'],[None],,,,[None],,
9643,9643,My Lover,['My Lover'],4259,Ultimate Kaos,['Ultimate Kaos'],[None],,,,[None],,
9675,9675,Celebrate,['Celebrate'],4295,Kosmonova versus Fiocco,['Kosmonova versus Fiocco'],[None],,,,[None],,
9701,9701,Voorgoed,['Voorgoed'],4308,BNN & Friends Voor War Child,['BNN & Friends Voor War Child'],[None],,,,[None],,
9716,9716,"Teletubbies Zeggen ""A-Oh!""","['Teletubbies Zeggen ""A-Oh!""', 'Teletubbies Zeggen ""A']",4315,Teletubbies,['Teletubbies'],[None],,,,[None],,
9741,9741,Hijo De La Luna,['Hijo De La Luna'],4331,DJ Sammy presents: Loona & Orquesta De La Loona,['DJ Sammy presents: Loona & Orquesta De La Loona'],[None],,,,[None],,
9750,9750,Part I & II RMX,['Part I & II RMX'],4337,Strings Of Harmony,['Strings Of Harmony'],[None],,,,[None],,
9779,9779,You Don't Stop!,"[""You Don't Stop!""]",4354,Buzzy Bus,['Buzzy Bus'],[None],,,,[None],,
9782,9782,One Good Reason,['One Good Reason'],4357,Marlayne,['Marlayne'],[None],,,,[None],,
9785,9785,When It's My Turn,"[""When It's My Turn""]",4359,"VIP Allstars feat. Ray, Strezz, Orpheo","['VIP Allstars feat. Ray, Strezz, Orpheo', 'VIP Allstars ', 'VIP Allstars feat. Ray']",[None],,,,[None],,
9790,9790,Hi! My Name Is Slim Shady,['Hi! My Name Is Slim Shady'],4362,Eminem,['Eminem'],[None],,,,[None],,
9803,9803,Will You Still Love Me,['Will You Still Love Me'],4370,Fabienne,['Fabienne'],[None],,,,[None],,
9853,9853,We Don't Live Too Long,"[""We Don't Live Too Long""]",4401,DeAnté,['DeAnté'],[None],,,,[None],,
9905,9905,Splash,['Splash'],4132,The Sunclub,['The Sunclub'],[None],,,,[None],,
9942,9942,Mama,['Mama'],4033,The Kelly Family,['The Kelly Family'],[None],,,,[None],,
9976,9976,Brand New Start,['Brand New Start'],4459,All Of Us,['All Of Us'],[None],,,,[None],,
10010,10010,Movin' On,"[""Movin' On""]",4132,The Sunclub,['The Sunclub'],[None],,,,[None],,
10016,10016,Dromendief,['Dromendief'],4051,Vandikhout,['Vandikhout'],[None],,,,[None],,
10023,10023,Als Niet Als,['Als Niet Als'],4484,Doe Maar met Brainpower en Def P,['Doe Maar met Brainpower en Def P'],[None],,,,[None],,
10036,10036,Silence [The Sanctuary Remix By Fade],['Silence [The Sanctuary Remix By Fade]'],4489,Delerium,['Delerium'],[None],,,,[None],,
10051,10051,Happy Being Miserable,['Happy Being Miserable'],4495,Leningrad Cowboys,['Leningrad Cowboys'],[None],,,,[None],,
10057,10057,Één Twee Drie Vier Dennis Bier,['Één Twee Drie Vier Dennis Bier'],4500,Harry Vermeegen,['Harry Vermeegen'],[None],,,,[None],,
10058,10058,Get Uppa!!,['Get Uppa!!'],4501,Da Cloot,['Da Cloot'],[None],,,,[None],,
10079,10079,Oh Oh Oranje/ Mijn Club,"['Oh Oh Oranje', ' Mijn Club']",3998,Jiskefet,['Jiskefet'],[None],,,,[None],,
10093,10093,Sunshine Reggae 2000 [funkstar's pool party de luxe mix],"[""Sunshine Reggae 2000 [funkstar's pool party de luxe mix]""]",2400,Laid Back,['Laid Back'],[None],,,,[None],,
10115,10115,Bandoneon,['Bandoneon'],4132,The Sunclub,['The Sunclub'],[None],,,,[None],,
10123,10123,Let The Music Be Your Guide (Official Theme From FFWD Heineken Dance Parade 2000),"['Let The Music Be Your Guide (Official Theme From FFWD Heineken Dance Parade 2000)', 'Let The Music Be Your Guide ', 'Official Theme From FFWD Heineken Dance Parade 2000', 'Let The Music Be Your Guide Official Theme From FFWD Heineken Dance Parade 2000']",4536,Grooveyard feat. Michel De Hey,"['Grooveyard feat. Michel De Hey', 'Grooveyard ']",[None],,,,[None],,
10134,10134,Oooh,['Oooh'],4541,De La Soul featuring Redman,"['De La Soul featuring Redman', 'De La Soul ']",[None],,,,[None],,
10145,10145,Leven En Laten Leven,['Leven En Laten Leven'],4548,De Kast & Bergville Vuka,['De Kast & Bergville Vuka'],[None],,,,[None],,
10161,10161,What You Want,['What You Want'],4557,DMX feat. SisQó,"['DMX feat. SisQó', 'DMX ']",[None],,,,[None],,
10184,10184,A New Day,['A New Day'],4564,Twin,['Twin'],[None],,,,[None],,
10201,10201,Summer Rain,['Summer Rain'],4569,Juan Wells,['Juan Wells'],[None],,,,[None],,
10231,10232,Ongelofelijk,['Ongelofelijk'],4587,Good Times,['Good Times'],[None],,,,[None],,
10234,10235,Jelle,['Jelle'],4590,Slimme Schemer ft. Tido,"['Slimme Schemer ft. Tido', 'Slimme Schemer ']",[None],,,,[None],,
10245,10246,S#!* On You,['S#!* On You'],4598,D12,['D12'],[None],,,,[None],,
10248,10249,You've Got My Love,"[""You've Got My Love""]",4601,Bastian,['Bastian'],[None],,,,[None],,
10252,10253,Purest Of Pain,['Purest Of Pain'],4604,SB4 : Son By Four,['SB4 : Son By Four'],[None],,,,[None],,
10290,10291,1 Keer Alles,['1 Keer Alles'],4051,Vandikhout,['Vandikhout'],[None],,,,[None],,
10308,10309,Ameno,['Ameno'],4224,DJ Quicksilver,['DJ Quicksilver'],[None],,,,[None],,
10329,10330,Eeuwig Zou Te Kort Zijn,['Eeuwig Zou Te Kort Zijn'],4202,Volumia!,['Volumia!'],[None],,,,[None],,
10358,10359,Geef Me Dat Ding!,['Geef Me Dat Ding!'],4655,Keeyel,['Keeyel'],[None],,,,[None],,
10377,10378,The Sound Of Goodbye,['The Sound Of Goodbye'],4669,Armin Van Buuren presents Perpetuous Dreamer,['Armin Van Buuren presents Perpetuous Dreamer'],[None],,,,[None],,
10392,10393,Saturday Night Fever - Discomix,"['Saturday Night Fever - Discomix', 'Saturday Night Fever ']",4680,DJ Monty,['DJ Monty'],[None],,,,[None],,
10399,10400,Crying At The Discoteque,['Crying At The Discoteque'],4684,Alcazar starring Annikafiore & Andreas Lundstedt & Tess,['Alcazar starring Annikafiore & Andreas Lundstedt & Tess'],[None],,,,[None],,
10431,10432,Morgen Weer Een Dag,['Morgen Weer Een Dag'],4701,Quincy,['Quincy'],[None],,,,[None],,
10434,10435,What's Going On,"[""What's Going On""]",4703,Artists Against AIDS Worldwide - An All Star Tribute,"['Artists Against AIDS Worldwide - An All Star Tribute', 'Artists Against AIDS Worldwide ']",[None],,,,[None],,
10447,10448,Houdoe,['Houdoe'],4708,De Vliegende Panters : De Kassameisjes,['De Vliegende Panters : De Kassameisjes'],[None],,,,[None],,
10455,10456,Country Roads,['Country Roads'],4712,HHB International,['HHB International'],[None],,,,[None],,
10464,10465,Elke Stap,['Elke Stap'],4717,Lloyd,['Lloyd'],[None],,,,[None],,
10496,10497,It's Love (Trippin'),"[""It's Love (Trippin')"", ""It's Love "", ""Trippin'"", ""It's Love Trippin'""]",4734,Goldtrix presents Andrea Brown,"['Goldtrix presents Andrea Brown', 'Goldtri']",[None],,,,[None],,
10503,10504,Please Save Me,['Please Save Me'],4737,Sunscreem v Push,['Sunscreem v Push'],[None],,,,[None],,
10532,10533,4 My People,['4 My People'],4624,"Missy ""Misdemeanor"" Elliott","['Missy ""Misdemeanor"" Elliott']",[None],,,,[None],,
10542,10543,Ready,['Ready'],4755,Silkstone,['Silkstone'],[None],,,,[None],,
10579,10580,At Your Service,['At Your Service'],4773,Gerard Joling & Jan Rietman,['Gerard Joling & Jan Rietman'],[None],,,,[None],,
10590,10591,By The Way,['By The Way'],4780,Redhot Chili Peppers,['Redhot Chili Peppers'],[None],,,,[None],,
10599,10600,When You Think About Me,['When You Think About Me'],4749,Billy Crawford,['Billy Crawford'],[None],,,,[None],,
10602,10603,Ik Ben Niet Te Stoppe,['Ik Ben Niet Te Stoppe'],4437,Def Rhymz,['Def Rhymz'],[None],,,,[None],,
10643,10644,I Belong,['I Belong'],4753,Jive Jones,['Jive Jones'],[None],,,,[None],,
10662,10663,Safe From Harm,['Safe From Harm'],4818,Narcotic Thrust,['Narcotic Thrust'],[None],,,,[None],,
10678,10679,You Didn't Expect That,"[""You Didn't Expect That""]",4749,Billy Crawford,['Billy Crawford'],[None],,,,[None],,
10680,10681,Kut Marokkanen??!,['Kut Marokkanen??!'],4828,Raymzter,['Raymzter'],[None],,,,[None],,
10736,10737,Alles,['Alles'],4852,Tooske Breugem & Bastiaan Ragas,['Tooske Breugem & Bastiaan Ragas'],[None],,,,[None],,
10794,10795,Year 3000,['Year 3000'],4879,Bust,['Bust'],[None],,,,[None],,
10818,10819,Life Goes On,['Life Goes On'],4891,DJ Alpha featuring Jus'me,"[""DJ Alpha featuring Jus'me"", 'DJ Alpha ']",[None],,,,[None],,
10825,10826,Chihuahua,['Chihuahua'],4895,Dare,['Dare'],[None],,,,[None],,
10828,10829,Summer Jam 2003,['Summer Jam 2003'],4898,The Underdog Project vs. Sunclub,['The Underdog Project vs. Sunclub'],[None],,,,[None],,
10841,10842,Alice (I Want You Just For Me),"['Alice (I Want You Just For Me)', 'Alice ', 'I Want You Just For Me', 'Alice I Want You Just For Me']",4903,Beef,['Beef'],[None],,,,[None],,
10879,10880,You Said No,['You Said No'],4879,Bust,['Bust'],[None],,,,[None],,
10889,10890,We Can Not Get Enough! (Dance Valley Theme 2003),"['We Can Not Get Enough! (Dance Valley Theme 2003)', 'We Can Not Get Enough! ', 'Dance Valley Theme 2003', 'We Can Not Get Enough! Dance Valley Theme 2003']",4925,Laidback Luke feat. MC Marxman,"['Laidback Luke feat. MC Marxman', 'Laidback Luke ', 'Laidback Luke feat. MC Mar']",[None],,,,[None],,
10906,10907,Supersounds,['Supersounds'],4347,DJ Jean,['DJ Jean'],[None],,,,[None],,
10907,10908,Zoene! Zoene,['Zoene! Zoene'],4934,Earforce,['Earforce'],[None],,,,[None],,
10914,10915,Just Be Happy,['Just Be Happy'],4938,Marieke,['Marieke'],[None],,,,[None],,
10936,10937,Saturday Night,['Saturday Night'],4952,The Underdog Project,['The Underdog Project'],[None],,,,[None],,
10946,10947,5 Jaar En Nog Lang Niet Klaar,['5 Jaar En Nog Lang Niet Klaar'],4958,BNN & Friends,['BNN & Friends'],[None],,,,[None],,
10965,10966,Pretty Green Eyes,['Pretty Green Eyes'],4967,Ultra Beat,['Ultra Beat'],[None],,,,[None],,
10983,10984,We Want To Be Free,['We Want To Be Free'],4972,Peran,['Peran'],[None],,,,[None],,
10986,10987,Winter Jam,['Winter Jam'],4952,The Underdog Project,['The Underdog Project'],[None],,,,[None],,
10999,11000,Spread Love,['Spread Love'],4979,Fight Club feat. Laurent Konrad,"['Fight Club feat. Laurent Konrad', 'Fight Club ']",[None],,,,[None],,
11027,11028,I'm A Fool,"[""I'm A Fool""]",4938,Marieke,['Marieke'],[None],,,,[None],,
11095,11096,Crusing,['Crusing'],5020,N+K vs Denis The Menace feat. Alex Prince,"['N+K vs Denis The Menace feat. Alex Prince', 'N+K vs Denis The Menace ', 'N+K vs Denis The Menace feat. Ale']",[None],,,,[None],,
11109,11110,Calinda,['Calinda'],5029,Ritmo Dynamic,['Ritmo Dynamic'],[None],,,,[None],,
11130,11131,M. S. G.,['M. S. G.'],5018,Boris,['Boris'],[None],,,,[None],,
11134,11135,Drop The Pressure,['Drop The Pressure'],5039,Mylo,['Mylo'],[None],,,,[None],,
11153,11154,Boom Boom (Good Time),"['Boom Boom (Good Time)', 'Boom Boom ', 'Good Time', 'Boom Boom Good Time']",4132,The Sunclub,['The Sunclub'],[None],,,,[None],,
11167,11168,Touch Me,['Touch Me'],5056,Angel City,['Angel City'],[None],,,,[None],,
11202,11203,Pump It Up! [Remix],['Pump It Up! [Remix]'],5005,Danzel,['Danzel'],[None],,,,[None],,
11227,11228,Live At The ArenA,['Live At The ArenA'],5088,Gerard & Rene & Gordon,['Gerard & Rene & Gordon'],[None],,,,[None],,
11228,11229,Verre Kerst,['Verre Kerst'],5089,De Tokkies,['De Tokkies'],[None],,,,[None],,
11235,11236,Met Kerst Ben Ik Alleen [2004 Versie]/ Eenzame Kerst [2004 Versie],"['Met Kerst Ben Ik Alleen [2004 Versie]', ' Eenzame Kerst [2004 Versie]']",1538,André Hazes,['André Hazes'],[None],,,,[None],,
11249,11250,Als Je Iets Kan Doen,['Als Je Iets Kan Doen'],5102,Artiesten Voor Azië,['Artiesten Voor Azië'],[None],,,,[None],,
11252,11253,Je Doet!,['Je Doet!'],5104,"KVR, DJ Chuckie & DJ Naffie present RMXCRW ft. Mega D, I.V.A. & QF","['KVR, DJ Chuckie & DJ Naffie present RMXCRW ft. Mega D, I.V.A. & QF', 'KVR, DJ Chuckie & DJ Naffie present RMXCRW ', 'KVR']",[None],,,,[None],,
11255,11256,Et C'est Parti...,"[""Et C'est Parti...""]",5105,Nâdiya feat Smartzee,['Nâdiya feat Smartzee'],[None],,,,[None],,
11265,11266,Das Kleine Krokodil,['Das Kleine Krokodil'],5108,Iris Gruttmann presents Schnappi,['Iris Gruttmann presents Schnappi'],[None],,,,[None],,
11279,11280,Una Paloma Blanca 2005 (Vet Hard Remix) - Titelsong Van De Film Vet Hard,"['Una Paloma Blanca 2005 (Vet Hard Remix) - Titelsong Van De Film Vet Hard', 'Una Paloma Blanca 2005 ', 'Una Paloma Blanca 2005 (Vet Hard Remix) ', 'Vet Hard Remix', 'Una Paloma Blanca 2005 Vet Hard Remix - Titelsong Van De Film Vet Hard']",1705,George Baker,['George Baker'],[None],,,,[None],,
11285,11286,Jump,['Jump'],4132,The Sunclub,['The Sunclub'],[None],,,,[None],,
11302,11303,Kom Tie Dan Hè!,['Kom Tie Dan Hè!'],5122,DJ Norman vs Darkraver,['DJ Norman vs Darkraver'],[None],,,,[None],,
11310,11311,My Impossible Dream,['My Impossible Dream'],3792,Glennis Grace,['Glennis Grace'],[None],,,,[None],,
